Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-1282.901	-1501.148	218.2471	1.478795	1.284987
6	-1281.968	-1500.207	218.2388	1.488149	1.284085
12	-1301.828	-1519.253	217.4243	1.151891	2.107152
18	-1298.5	-1516.778	218.2779	1.327883	1.381146
24	-1291.569	-1508.881	217.3114	1.091593	2.219761
30	-1285.375	-1502.011	216.636	0.9030101	2.760834
36	-1286.787	-1503.481	216.6943	0.8538483	2.755257
42	-1284.035	-1500.878	216.8425	0.9442411	2.608624
48	-1268.105	-1484.332	216.2267	0.9976593	2.951569
54	-1276.283	-1493.368	217.0848	1.055599	2.38751
60	-1274.112	-1491.628	217.5158	1.09149	2.086705
66	-1279.652	-1497.254	217.6022	1.267135	1.911984
72	-1275.535	-1493.806	218.2709	1.619702	1.144927
78	-1266.538	-1484.803	218.2647	1.472039	1.276052
84	-1273.45	-1491.498	218.0477	1.386554	1.512223
90	-1288.024	-1505.857	217.8328	1.164157	1.824792
96	-1278.298	-1495.231	216.9331	1.113624	2.446507
102	-1285.843	-1502.555	216.7115	1.029659	2.636747
108	-1278.367	-1495.629	217.262	1.037079	2.286513
114	-1272.906	-1490.471	217.565	1.264338	1.938967
120	-1273.539	-1491.872	218.3327	1.454989	1.23373
126	-1284.482	-1502.631	218.1493	1.376728	1.442872
132	-1271.115	-1489.297	218.1821	1.415142	1.387835
138	-1274.451	-1491.908	217.4571	1.36184	1.946
144	-1264.741	-1482.744	218.0029	1.358736	1.566043
150	-1264.191	-1482.123	217.9327	1.326092	1.640757
156	-1275.04	-1492.791	217.7505	1.151809	1.889565
162	-1278.012	-1494.982	216.9699	1.132925	2.411243
168	-1275.65	-1493.089	217.4396	1.088026	2.138888
174	-1272.414	-1490.058	217.6435	1.338139	1.835396
180	-1276.29	-1493.057	216.7675	1.102423	2.557051
186	-1285.403	-1501.922	216.5191	0.8746545	2.849183
192	-1273.322	-1491.652	218.3307	1.519777	1.180172
198	-1265.562	-1484.008	218.4461	1.519777	1.076507
204	-1275.196	-1493.493	218.2967	1.549223	1.184083
210	-1260.94	-1479.153	218.213	1.468944	1.320636
216	-1260.244	-1478.068	217.8239	1.468944	1.616176
222	-1260.166	-1478.132	217.9661	1.248211	1.672583
228	-1259.906	-1476.788	216.8825	1.155451	2.452025
234	-1258.5	-1475.557	217.0569	0.9359244	2.480354
240	-1272.492	-1489.175	216.6824	1.012075	2.665497
246	-1269.213	-1486.385	217.1713	1.023285	2.35313
252	-1262.329	-1478.861	216.5313	1.034274	2.744565
258	-1272.089	-1489.039	216.9501	1.036166	2.48444
264	-1283.488	-1500.86	217.3722	1.047685	2.208849
270	-1258.47	-1476.694	218.2241	1.632034	1.175211
276	-1263.093	-1481.367	218.2738	1.581296	1.176116
282	-1270.139	-1488.516	218.3774	1.48601	1.168855
288	-1271.139	-1489.44	218.301	1.474659	1.243809
294	-1274.982	-1493.065	218.083	1.539272	1.36819
300	-1273.007	-1491.335	218.3282	1.544675	1.160617
306	-1276.521	-1494.396	217.8746	1.330849	1.678874
312	-1287.256	-1505.332	218.0758	1.377196	1.498225
318	-1289.306	-1507.23	217.924	1.345771	1.632868
324	-1295.185	-1510.973	215.7878	0.9959706	3.21452
330	-1290.725	-1508.706	217.9807	1.404723	1.548519
336	-1283.093	-1501.145	218.0522	1.448723	1.462
342	-1257.92	-1476.339	218.42	1.635993	0.9891142
348	-1265.637	-1484.191	218.5545	1.412117	1.075803
354	-1271.683	-1490.08	218.3971	1.553235	1.090847
360	-1253.687	-1471.723	218.036	1.533371	1.409511
366	-1268.781	-1485.113	216.3326	1.108699	2.820357
372	-1274.79	-1490.469	215.6788	1.011646	3.269666
378	-1278.367	-1494.517	216.1507	0.8335516	3.095398
384	-1277.639	-1493.708	216.0694	1.044994	3.01759
390	-1260.006	-1477.052	217.0458	0.9357208	2.487418
396	-1270.239	-1487.145	216.9058	0.6861583	2.728426
402	-1266.125	-1481.258	215.1337	0.7030635	3.767374
408	-1265.898	-1482.007	216.1096	0.8889087	3.086895
414	-1259.825	-1475.955	216.1305	0.8679592	3.086895
420	-1262.645	-1479.721	217.0766	0.9045611	2.487657
426	-1264.919	-1481.743	216.8244	1.03471	2.56376
432	-1258.585	-1475.533	216.9479	1.18443	2.392553
438	-1269.348	-1486.605	217.2572	1.035518	2.290616
444	-1270.294	-1487.941	217.6467	1.130901	1.973706
450	-1266.088	-1483.839	217.7514	1.170159	1.87646
456	-1259.795	-1477.224	217.4284	1.03318	2.181835
462	-1270.612	-1488.287	217.6758	0.990186	2.048005
468	-1276.878	-1494.108	217.2299	1.07912	2.280166
474	-1275.25	-1492.88	217.6299	1.205885	1.934639
480	-1279.437	-1496.782	217.3456	1.077934	2.206508
486	-1279.67	-1497.148	217.4774	1.17899	2.054364
492	-1267.664	-1485.855	218.1912	1.505938	1.30836
498	-1269.985	-1487.947	217.9627	1.072683	1.798264
504	-1286.532	-1504.345	217.813	1.222371	1.798264
510	-1266.888	-1485.379	218.4912	1.614105	0.9378071
516	-1264.828	-1483.27	218.4422	1.663136	0.9378071
